Timestamp,Close,High,Low,Open,Volume_(BTC),Volume_(Currency),Weighted_Price
2015-09-28 17:00,236.7100067,240.3899994,234.8000031,238.8699951,57296.63,13637645.5,237.6925011
2015-09-29 17:00,235.9299927,237.8300018,234.3899994,236.7100067,50515.18,11946864.9,236.2150002
2015-09-30 17:00,237.0500031,238.6600037,234.6999969,235.9299927,52884.47,12534482.83,236.5849991
2015-10-01 17:00,236.7100067,238.4499969,235.1399994,237.0500031,47941.6,11378441.69,236.8375015
2015-10-02 17:00,238.5800018,239.5200043,236.0700073,236.7100067,43304.67,10338780.01,237.720005
2015-10-03 17:00,238.3300018,277.5799866,237.5099945,238.5800018,31854.49,7618430.27,247.9999962
2015-10-04 17:00,240.1499939,240.5299988,236.4100037,238.3300018,61240.52,14631928.87,238.8549995
2015-10-05 17:00,246.1399994,247.6100006,239.3600006,240.1499939,78843.88,19242190.45,243.3149986
2015-10-06 17:00,242.9799957,247.2799988,241.6499939,246.1399994,62600.8,15363142.53,244.5124969
2015-10-07 17:00,242.5800018,244.7899933,241.5700073,242.9799957,44153.62,10762328.45,242.9799995
2015-10-08 17:00,244.0399933,244.5599976,241.3399963,242.5800018,40572.8,9897714.74,243.1299973
2015-10-09 17:00,245.3500061,245.9299927,242.8899994,244.0399933,38960.98,9547124.76,244.5524979
2015-10-10 17:00,247.6499939,248.2599945,244.4700012,245.3500061,41425.58,10232454.52,246.4324989
2015-10-11 17:00,245.3500061,248.0200043,244.6499939,247.6499939,40389.34,9961674.07,246.4174995
2015-10-12 17:00,248.7799988,251.1900024,243.1100006,245.3500061,74881.9,18553307.06,247.107502
2015-10-13 17:00,252.3300018,255.0599976,248.2799988,248.7799988,69581.72,17511356.73,251.1124992
2015-10-14 17:00,254.4400024,256.7600098,251.1699982,252.3300018,60635.46,15465023.84,253.6750031
2015-10-15 17:00,262.8699951,267.269989,253.9299927,254.4400024,95178.55,24886162.93,259.6274948
2015-10-16 17:00,269.5799866,275.4100037,261.7399902,262.8699951,113842.13,30715446.42,267.3999939
2015-10-17 17:00,261.6700134,272.4400024,259.5299988,269.5799866,52264.98,13921233.73,265.8050003
2015-10-18 17:00,263.8200073,265.9500122,259.8900146,261.6700134,58169.97,15352671.06,262.8325119
2015-10-19 17:00,269.75,272.1199951,262.7000122,263.8200073,75401.79,20200355.34,267.0975037
2015-10-20 17:00,267.1099854,272.1700134,263.5400085,269.75,59638.03,16006977.1,268.1425018
2015-10-21 17:00,274.4200134,278.7399902,266.7999878,267.1099854,93154.36,25481882.58,271.7674942
2015-10-22 17:00,276.9200134,279.769989,273.1700134,274.4200134,69321.79,19221822.38,276.0700073
2015-10-23 17:00,282.5599976,283.0499878,277.0100098,276.9200134,60132.74,16875626.47,279.8850021
2015-10-24 17:00,287.8599854,295.5599976,281.75,282.5599976,113901.26,32946170.24,286.9324951
2015-10-25 17:00,285.1499939,287.6199951,279.6199951,287.8599854,73205.79,20794049.79,285.0624924
2015-10-26 17:00,294.6600037,298.4299927,285.0899963,285.1499939,105868.3,31003938.2,290.8324966
2015-10-27 17:00,303.5400085,307.4599915,294.019989,294.6600037,116408.66,35117112.66,299.9199982
2015-10-28 17:00,313.6300049,318.480011,300.1600037,303.5400085,138919.55,43194878.81,308.952507
2015-10-29 17:00,327.1199951,334.9200134,310.8200073,313.6300049,156489.02,50796456.31,321.6225052
2015-10-30 17:00,311.2399902,333.25,304.6000061,327.1199951,105831.92,33762428.44,319.0524979
2015-10-31 17:00,322.9500122,324.3399963,304.7200012,311.2399902,73712.79,23427549.6,315.8125
2015-11-01 16:00,359.2799988,365.75,319.75,322.9500122,223094.73,76864059.45,341.9325027
2015-11-02 16:00,396.4899902,416.7799988,354.5799866,359.2799988,421992.87,163481625.8,381.7824936
2015-11-03 16:00,400.8900146,492.7999878,368.6199951,396.4899902,517733.91,229673024.4,414.6999969
2015-11-04 16:00,382.7000122,447.2399902,366.0799866,400.8900146,302953.09,121763708.2,399.2275009
2015-11-05 16:00,369.8099976,396.3500061,348.8399963,382.7000122,255274.81,94921694.02,374.4250031
2015-11-06 16:00,385.0899963,391.75,368.980011,369.8099976,103025.55,39495095,378.9075012
2015-11-07 16:00,371.5599976,389.7799988,365.4899902,385.0899963,94356.82,35907981.64,377.9799957
2015-11-08 16:00,380.2200012,385.1099854,360.1700134,371.5599976,125535.36,47074440.94,374.2649994
2015-11-09 16:00,336.6900024,381.3800049,323.2099915,380.2200012,210288.65,74896052.37,355.375
2015-11-10 16:00,304.7099915,341.7600098,292.3800049,336.6900024,263962.67,83078426.53,318.8850021
2015-11-11 16:00,333.8500061,346.1300049,306.0700073,304.7099915,164613.86,54120828.19,322.6900024
2015-11-12 16:00,333.769989,341.7900085,323.9100037,333.8500061,97247.84,32480298.94,333.3300018
2015-11-13 16:00,331.769989,369.7999878,326.3500061,333.769989,71109.3,23836097.89,340.422493
2015-11-14 16:00,317.4500122,334.7799988,314.1600037,331.769989,88318.89,28640663.53,324.5400009
2015-11-15 16:00,330.2099915,332.0100098,314.0599976,317.4500122,87141.33,28260517.56,323.4325027
2015-11-16 16:00,333.9100037,342.9100037,328.1499939,330.2099915,98247.88,32944787.48,333.7949982
2015-11-17 16:00,335.9200134,337.3900146,329.4200134,333.9100037,78355.69,26194853.26,334.1600113
2015-11-18 16:00,324.980011,335.6400146,323.3599854,335.9200134,86374.86,28543062.16,329.9750061
2015-11-19 16:00,321.1199951,327.0599976,309.480011,324.980011,109984.76,35090324.43,320.6600037
2015-11-20 16:00,324.7000122,328.4200134,318.3699951,321.1199951,44997.78,14652996.7,323.152504
2015-11-21 16:00,322.7799988,326.9400024,319.3500061,324.7000122,36748.64,11915632.14,323.4425049
2015-11-22 16:00,322.1199951,325,319.8900146,322.7799988,42733.54,13839023.95,322.4475021
2015-11-23 16:00,318.3500061,323.2600098,315.5400085,322.1199951,50660.16,16282941.39,319.8175049
2015-11-24 16:00,327.519989,330.0400085,315.6900024,318.3500061,77684.42,25200934.79,322.9000015
2015-11-25 16:00,353.7399902,368.9200134,327.3999939,327.519989,211376.8,73395832.57,344.3949966
2015-11-26 16:00,359.519989,363.8999939,345.1499939,353.7399902,103479.86,36955394.2,355.5774918
2015-11-27 16:00,355.8299866,360.0799866,350.4899902,359.519989,56171.07,19988111.49,356.4799881
2015-11-28 16:00,370.8399963,372.8399963,354.5499878,355.8299866,67365.88,24546100.04,363.5149918
2015-11-29 16:00,377.9700012,382.5599976,367.8699951,370.8399963,129767.07,48913368.38,374.8099976
2015-11-30 16:00,361.7999878,379.019989,353.6600037,377.9700012,111904.7,40821470.73,368.1124954
2015-12-01 16:00,359.980011,363.4299927,347.1600037,361.7999878,92449.73,32881089.02,358.0924988
2015-12-02 16:00,360.3099976,371.3699951,355.4700012,359.980011,87225.21,31673283.3,361.7825012
2015-12-03 16:00,361.6700134,363.9500122,354.3099976,360.3099976,60548.44,21820610.2,360.0600052
2015-12-04 16:00,386.6900024,390.2799988,361.5,361.6700134,115198.52,43438102.1,375.0350037
2015-12-05 16:00,393.3800049,402.1900024,382.6199951,386.6900024,131856.64,52068577.43,391.2200012
2015-12-06 16:00,394.2799988,398.7399902,381.6900024,393.3800049,96750.51,38102878.77,392.0224991
2015-12-07 16:00,410.6700134,411.0700073,388.0299988,394.2799988,74361.57,29543120.08,401.0125046
2015-12-08 16:00,416,424.5799866,403.2600098,410.6700134,147362.83,61289838.7,413.6275024
2015-12-09 16:00,415.4899902,420.3599854,409.5299988,416,71661.75,29794270.99,415.3449936
2015-12-10 16:00,449.8299866,453.3699951,413.7200012,415.4899902,175058.38,76433917.46,433.1024933
2015-12-11 16:00,432.2900085,467.7099915,403.6900024,449.8299866,211440.71,91838640.61,438.3799973
2015-12-12 16:00,434.6900024,440.9700012,420.7600098,432.2900085,64139.63,27898250.74,432.1775055
2015-12-13 16:00,442,449.4500122,428.8399963,434.6900024,218923.82,97068568.78,438.7450027
2015-12-14 16:00,462.6499939,464.230011,440.7200012,442,107064.22,48912227.87,452.4000015
2015-12-15 16:00,453.980011,465.1600037,437.3699951,462.6499939,185221.17,84336145.39,454.7900009
2015-12-16 16:00,455.5299988,458.4400024,447.2900085,453.980011,64574.94,29344348.08,453.8100052
2015-12-17 16:00,463.1799927,466.1199951,453.4599915,455.5299988,83409.95,38425211.05,459.5724945
2015-12-18 16:00,461.2000122,465.9899902,452.3299866,463.1799927,61309.41,28327900.15,460.6749954
2015-12-19 16:00,441.7799988,462.7600098,431.1000061,461.2000122,121531.64,54316484.95,449.2100067
2015-12-20 16:00,437.5899963,445.5400085,423.9899902,441.7799988,121990.88,53270215.6,437.2249985
2015-12-21 16:00,437.0299988,443.2200012,433.25,437.5899963,65785.54,28845536.39,437.7724991
2015-12-22 16:00,442.4299927,444.7799988,434.2799988,437.0299988,63247.04,27877349.1,439.6299973
2015-12-23 16:00,452.980011,460.6199951,441.7600098,442.4299927,79604.01,36096662.15,449.4475021
2015-12-24 16:00,454.0499878,457.4400024,449.519989,452.980011,42390.82,19251958.85,453.4974976
2015-12-25 16:00,415.3699951,456.480011,400.4500122,454.0499878,208582.27,88564770.72,431.5875015
2015-12-26 16:00,422.3900146,425.5100098,406.0899963,415.3699951,67581.91,28259303.48,417.340004
2015-12-27 16:00,421.7600098,429.8500061,417.1400146,422.3900146,68345.44,28978639.73,422.7850113
2015-12-28 16:00,431.9200134,433.5599976,419.2999878,421.7600098,70645.37,30163445.65,426.6350021
2015-12-29 16:00,427.1499939,435.0400085,420.769989,431.9200134,68269.9,29289416.54,428.7200012
2015-12-30 16:00,429.9500122,433.1199951,417.1400146,427.1499939,65213.47,27758278.73,426.840004
2015-12-31 16:00,433.9899902,437.9500122,425.8599854,429.9500122,46973.12,20334286.58,431.9375
2016-01-01 16:00,433.7200012,437.4299927,430.730011,433.9899902,33570.39,14566820.95,433.9674988
2016-01-02 16:00,430.7000122,434.1400146,423.0899963,433.7200012,54826.26,23490162.61,430.4125061
2016-01-03 16:00,433.3200073,435.2600098,428.6000061,430.7000122,53007.87,22943968.22,431.9700089
2016-01-04 16:00,431.2000122,435.25,428.8699951,433.3200073,45029.87,19499588.99,432.1600037
2016-01-05 16:00,430.8200073,432.1099854,425,431.2000122,43432.03,18702334.67,429.7825012
2016-01-06 16:00,457.0499878,457.5400085,428.519989,430.8200073,130197.44,58253615.03,443.4824982
2016-01-07 16:00,452.8699951,462.9200134,446.5100098,457.0499878,91304.61,41594025.32,454.8375015
2016-01-08 16:00,448.3099976,454.5499878,444.8999939,452.8699951,39809.95,17967113.95,450.1574936
2016-01-09 16:00,446.1900024,448.8800049,438.6199951,448.3099976,44457.28,19778456.68,445.5
2016-01-10 16:00,447.7200012,451.0799866,441.769989,446.1900024,56587.4,25358480.83,446.6899948
2016-01-11 16:00,445.0400085,448.4100037,443.1400146,447.7200012,44585.93,19913400.66,446.077507
2016-01-12 16:00,432.1799927,443.7200012,420.3900146,445.0400085,92040.06,39525195.32,435.3325043
2016-01-13 16:00,429.1300049,433.7399902,427.0100098,432.1799927,46172.51,19948730.59,430.5149994
2016-01-14 16:00,372.2600098,430.1499939,364.7099915,429.1300049,268141.73,107060613.4,399.0625
2016-01-15 16:00,385.0400085,386.7200012,350.3900146,372.2600098,183962.03,68297105.65,373.6025085
2016-01-16 16:00,382.4700012,390.7200012,377.7099915,385.0400085,66089.34,25464382.4,383.9850006
2016-01-17 16:00,384.3999939,387.2900085,373.2099915,382.4700012,69301.33,26546465.91,381.8424988
2016-01-18 16:00,379.4599915,386.6900024,375.8900146,384.3999939,66345.24,25417876.87,381.6100006
2016-01-19 16:00,414.5799866,425.7200012,374.0499878,379.4599915,190316.94,76873917.15,398.4524918
2016-01-20 16:00,410.2399902,423.4200134,403.8599854,414.5799866,89938.22,37264942.18,413.0249939
2016-01-21 16:00,382.6499939,411.4899902,374.8999939,410.2399902,144856.97,56548790.09,394.8199921
2016-01-22 16:00,388.6099854,395.4299927,380.269989,382.6499939,61383.14,23908533.75,386.7399902
2016-01-23 16:00,402.1300049,405.3999939,385.5299988,388.6099854,64535.73,25770175.58,395.4174957
2016-01-24 16:00,392.7600098,403.7799988,386.8500061,402.1300049,67659.06,26793044.72,396.3800049
2016-01-25 16:00,389.7799988,397.7399902,387.8999939,392.7600098,56805.12,22384754.5,392.0449982
2016-01-26 16:00,395.019989,397.3699951,389.3500061,389.7799988,43678.72,17297117.36,392.8799973
2016-01-27 16:00,379.6900024,395.4200134,376.7099915,395.019989,77319.55,29717813.05,386.7099991
2016-01-28 16:00,380.2900085,385.75,363.4899902,379.6900024,138455.81,51927041.84,377.3050003
2016-01-29 16:00,377.7600098,381.75,375.0400085,380.2900085,36179.6,13720656.84,378.7100067
2016-01-30 16:00,369.8399963,380.5400085,366.8800049,377.7600098,39019.71,14718855.75,373.7550049
2016-01-31 16:00,372.1799927,379.7799988,365.269989,369.8399963,74346.01,27728088.91,371.7674942
2016-02-01 16:00,373.9200134,376.6300049,371.3999939,372.1799927,50981.07,19123252.48,373.5325012
2016-02-02 16:00,368.019989,375.8900146,366.2000122,373.9200134,59813.05,22266682.14,371.0075073
2016-02-03 16:00,390.6499939,391.8299866,368.0499878,368.019989,101868.7,38961905.49,379.6374893
2016-02-04 16:00,386.4599915,391.1499939,384.480011,390.6499939,60917.35,23688228.07,388.1849976
2016-02-05 16:00,376.6799927,386.3500061,372.8699951,386.4599915,78850.1,29801286.8,380.5899963
2016-02-06 16:00,377.9400024,382.6099854,375.2799988,376.6799927,40743.17,15395728.35,378.1274948
2016-02-07 16:00,372.6300049,380.9200134,372.1000061,377.9400024,62236.23,23424062.52,375.8975067
2016-02-08 16:00,375.3200073,377.5899963,371.4200134,372.6300049,55358.89,20801701.37,374.2400055
2016-02-09 16:00,381.8800049,385.3800049,374.0899963,375.3200073,97487.81,37137791.06,379.1675034
2016-02-10 16:00,379.4500122,383.230011,372.75,381.8800049,62653.08,23858467.37,379.327507
2016-02-11 16:00,384.0400085,386.3999939,379.3200073,379.4500122,53759.93,20685663.27,382.3025055
2016-02-12 16:00,390.1000061,392.5700073,383.3099976,384.0400085,48158.05,18757146.48,387.5050049
2016-02-13 16:00,405.5,405.9299927,390.0599976,390.1000061,73589.64,29442484.67,397.8974991
2016-02-14 16:00,401.0700073,410.8500061,396.5599976,405.5,86127.28,34862753.81,403.4950027
2016-02-15 16:00,406.4200134,409.75,398,401.0700073,68330.32,27726590.05,403.8100052
2016-02-16 16:00,417.1400146,421.4500122,405.0499878,406.4200134,90323.21,37559686.21,412.515007
2016-02-17 16:00,421.3999939,425.5100098,414.7799988,417.1400146,77346.22,32541108.12,419.7075043
2016-02-18 16:00,419.980011,424.2600098,416.3599854,421.3999939,52240.27,21991480.98,420.5
2016-02-19 16:00,440.0599976,442.6600037,419.4899902,419.980011,111626.76,48500793.67,430.5475006
2016-02-20 16:00,437.8699951,447.6099854,425.4700012,440.0599976,100499.03,44120520.96,437.7524948
2016-02-21 16:00,437.7900085,440.1799927,431.2999878,437.8699951,56010.22,24563748.2,436.784996
2016-02-22 16:00,419.8999939,440.7600098,414.3599854,437.7900085,93717.62,39915706.29,428.2024994
2016-02-23 16:00,422.7200012,425.1700134,410.3599854,419.8999939,66506.84,28041199.85,419.5374985
2016-02-24 16:00,423.480011,427.1799927,417.5100098,422.7200012,53541.45,22692099.41,422.7225037
2016-02-25 16:00,427.3200073,427.5799866,419.1099854,423.480011,53212.34,22642013.92,424.3724976
2016-02-26 16:00,431.2999878,434.1400146,427.2999878,427.3200073,42792.33,18543436.43,430.0149994
2016-02-27 16:00,432.4700012,435.6199951,421.2200012,431.2999878,50847.07,21876091.34,430.1524963
2016-02-28 16:00,436.2099915,441.3200073,429.8299866,432.4700012,68773.52,30077319.62,434.9574966
2016-02-29 16:00,434.0400085,439.019989,428.4899902,436.2099915,67461.59,29312670.84,434.4399948
2016-03-01 16:00,425.3599854,435.9100037,423.8500061,434.0400085,57744.55,24894311.79,429.7900009
2016-03-02 16:00,419.5599976,425.8299866,414.9400024,425.3599854,78902.45,33188751.08,421.422493
2016-03-03 16:00,409.480011,423.3900146,407.2000122,419.5599976,75267.61,31416610.3,414.9075089
2016-03-04 16:00,399,410.0599976,386.9299927,409.480011,129149.15,51725937.08,401.3675003
2016-03-05 16:00,405.9599915,412.019989,393.0899963,399,62593.92,25324456.27,402.5174942
2016-03-06 16:00,414.8699951,416.5799866,401.980011,405.9599915,61774.07,25349627.97,409.847496
2016-03-07 16:00,411.8999939,416.7200012,408.4200134,414.8699951,53769.8,22204517.93,412.9775009
2016-03-08 16:00,412.7600098,414.8800049,408.9400024,411.8999939,50919.66,21035428.97,412.1200027
2016-03-09 16:00,415.8299866,417.480011,410.269989,412.7600098,55735.81,23114636.62,414.0849991
2016-03-10 16:00,419.1099854,422.3999939,415.1099854,415.8299866,60632.19,25469781.33,418.1124878
2016-03-11 16:00,410.3599854,420.6700134,407.0299988,419.1099854,59635.49,24660321.63,414.2924957
2016-03-12 16:00,412.4100037,415.9299927,409.5700073,410.3599854,34977.81,14457108,412.0674973
2016-03-13 17:00,414.3099976,416.0799866,411.1900024,412.4100037,49332.82,20471909.73,413.4974976
2016-03-14 17:00,415.1300049,417.3699951,412.3099976,414.3099976,48596.63,20227610.88,414.7799988
2016-03-15 17:00,415.9100037,416.9500122,413.3200073,415.1300049,44535.24,18509954.18,415.327507
2016-03-16 17:00,418.1600037,419.5599976,415.3299866,415.9100037,43820.66,18409340.68,417.2399979
2016-03-17 17:00,408.1600037,418.5799866,402.480011,418.1600037,66068.03,27178165.73,411.8450012
2016-03-18 17:00,408.6900024,410.4899902,402.1300049,408.1600037,36997.54,15084656.26,407.3675003
2016-03-19 17:00,411.5299988,413.4500122,407.2399902,408.6900024,30543.21,12577521.63,410.2275009
2016-03-20 17:00,411.1099854,413.0899963,407.25,411.5299988,43159.26,17735457.25,410.7449951
2016-03-21 17:00,416.2099915,417.9400024,410.7799988,411.1099854,49075.11,20425092.47,414.0099945
2016-03-22 17:00,416.980011,419.5799866,414.1799927,416.2099915,40605.05,16946522.38,416.7374954
2016-03-23 17:00,414.7399902,417.6799927,412.8800049,416.980011,38828.43,16210672.62,415.5699997
2016-03-24 17:00,415.7099915,417.2999878,412.4100037,414.7399902,34588.15,14431200.38,415.0399933
2016-03-25 17:00,416.5100098,417.7099915,413.9299927,415.7099915,28056.64,11696306.67,415.9649963
2016-03-26 17:00,424.5700073,427.3599854,415.5,416.5100098,61724.4,26137150.51,420.9850006
2016-03-27 17:00,422.2099915,425.3599854,419.7000122,424.5700073,43444.76,18410749.99,422.9599991
2016-03-28 17:00,415,424.5299988,406.3599854,422.2099915,69113.03,28765857.05,417.0249939
2016-03-29 17:00,412.4400024,416.2200012,408.3999939,415,43282.31,17890792.61,413.0149994
2016-03-30 17:00,415.6600037,417.1600037,411.4500122,412.4400024,41840.9,17407273.19,414.1775055
2016-03-31 17:00,415.6400146,416.8599854,412.7900085,415.6600037,38218.91,15852511.01,415.2375031
2016-04-01 17:00,418.5100098,420.0899963,415.0899963,415.6400146,31309.25,13137339.89,417.3325043
2016-04-02 17:00,419.0599976,420.1799927,416.9500122,418.5100098,22798.16,9591214.82,418.6750031
2016-04-03 17:00,419.3299866,420.3900146,416.2099915,419.0599976,33436.9,14031939.65,418.7474976
2016-04-04 17:00,422.0700073,423.6700134,417.9500122,419.3299866,40886.78,17260368.39,420.7550049
2016-04-05 17:00,421.2600098,422.8099976,419.5400085,422.0700073,32667.23,13836754.91,421.4200058
2016-04-06 17:00,420.1400146,422.0299988,417.9400024,421.2600098,36056.99,15200495.86,420.3425064
2016-04-07 17:00,417.6900024,423.5100098,415.5,420.1400146,46947.25,19810838.26,419.2100067
2016-04-08 17:00,418.0499878,418.8500061,412.3900146,417.6900024,29424.6,12291880.83,416.7450027
2016-04-09 17:00,420.25,421.6300049,416.6900024,418.0499878,23300.23,9806327.9,419.1549988
2016-04-10 17:00,421.4299927,422.3500061,418.1099854,420.25,36387.29,15374195.04,420.534996
2016-04-11 17:00,424.7399902,426.6900024,420.7000122,421.4299927,57711.94,24580503.64,423.3899994
2016-04-12 17:00,423.4700012,426.5799866,421.4100037,424.7399902,38088.6,16183793.93,424.0499954
2016-04-13 17:00,424.019989,425.4400024,421.8399963,423.4700012,30664.4,13038970.54,423.6924973
2016-04-14 17:00,428.6700134,429.4899902,423.25,424.019989,54119.98,23214560.1,426.3574982
2016-04-15 17:00,430.0499878,432,426.8399963,428.6700134,29021.18,12517265.78,429.3899994
2016-04-16 17:00,426.2600098,430.6199951,423.7900085,430.0499878,25586.86,10980868.31,427.6800003
2016-04-17 17:00,427.6900024,429.0700073,424.3500061,426.2600098,32574.71,13951524.85,426.8425064
2016-04-18 17:00,434.9200134,436.0700073,426.8399963,427.6900024,45675.4,19713466.34,431.3800049
2016-04-19 17:00,441.1600037,442.8599854,432.5100098,434.9200134,74361.53,32655415.81,437.8625031
2016-04-20 17:00,449.3399963,450.7999878,439.5299988,441.1600037,63127.8,28168774.29,445.2074966
2016-04-21 17:00,445.2799988,450.1900024,441.8999939,449.3399963,49710.33,22225157.27,446.6774979
2016-04-22 17:00,450.0799866,451.480011,443.0700073,445.2799988,42358.77,18998211.55,447.4775009
2016-04-23 17:00,457.5599976,461.7799988,447.8900146,450.0799866,74434.28,33984269.34,454.3274994
2016-04-24 17:00,461.730011,466.230011,451.7900085,457.5599976,81656.03,37614684.81,459.327507
2016-04-25 17:00,466,468.8599854,459.230011,461.730011,67557.86,31451239.15,463.9550018
2016-04-26 17:00,447.0100098,467.8699951,444.6199951,466,90806.31,41539684.76,456.375
2016-04-27 17:00,448.480011,450.1000061,433.8999939,447.0100098,81934.58,36369788.38,444.8725052
2016-04-28 17:00,454.980011,456.3099976,445.2200012,448.480011,44850.72,20264761.95,451.2475052
2016-04-29 17:00,448.5299988,456.8599854,446.6499939,454.980011,35308.4,15994805.53,451.7549973
2016-04-30 17:00,452.2399902,454.2099915,447.519989,448.5299988,21745.59,9838490.74,450.6249924
2016-05-01 17:00,444.1799927,453.8699951,440.2099915,452.2399902,73854.48,32863011.95,447.6249924
2016-05-02 17:00,450.269989,451.5400085,441.5499878,444.1799927,49749.84,22292253.48,446.8849945
2016-05-03 17:00,445.7999878,450.8699951,444.2200012,450.269989,39440.84,17676609.71,447.7899933
2016-05-04 17:00,448.0799866,449.1900024,444.3500061,445.7999878,41887.49,18765369.38,446.8549957
2016-05-05 17:00,459.5599976,461.480011,445.7200012,448.0799866,68429.7,31122708.07,453.7099991
2016-05-06 17:00,458.4599915,460.6099854,454.6000061,459.5599976,30971.06,14247601.97,458.3074951
2016-05-07 17:00,457.8699951,460.1799927,454.9400024,458.4599915,27597.1,12689581.18,457.8624954
2016-05-08 17:00,460.4400024,464.1799927,455.3800049,457.8699951,48422.16,22322043.96,459.4674988
2016-05-09 17:00,449.3599854,462.1400146,446.8099976,460.4400024,59992.45,27247925.23,454.6875
2016-05-10 17:00,452.5,456.1499939,449.5899963,449.3599854,39965.14,18137209.37,451.8999939
2016-05-11 17:00,454.4299927,455.3399963,448.3999939,452.5,49186.86,22252919.49,452.6674957
2016-05-12 17:00,455.4100037,457.2200012,451.4899902,454.4299927,32389.98,14768796.02,454.6374969
2016-05-13 17:00,456.4400024,457.7399902,453.5799866,455.4100037,20360.7,9319128.91,455.7924957
2016-05-14 17:00,458.1099854,460.2799988,455,456.4400024,21196.42,9745309.9,457.4574966
2016-05-15 17:00,454.8699951,459.5700073,450.730011,458.1099854,36601.5,16731954.01,455.8199997
2016-05-16 17:00,453.25,456.2999878,451.7099915,454.8699951,34628.34,15741822.36,454.0324936
2016-05-17 17:00,454.2200012,456.6499939,452.3500061,453.25,32606.95,14884550.93,454.1175003
2016-05-18 17:00,442.6600037,455.1900024,441.1199951,454.2200012,59385.1,26626097.5,448.2975006
2016-05-19 17:00,442.1099854,447.7600098,435.4200134,442.6600037,48431.62,21415312.04,441.9875031
2016-05-20 17:00,443.6400146,445.2399902,439.730011,442.1099854,22999.29,10213550.36,442.6800003
2016-05-21 17:00,439.6199951,444.2399902,436.9400024,443.6400146,28739.45,12691382.29,441.1100006
2016-05-22 17:00,443.6900024,444.9899902,438.2399902,439.6199951,35897.23,15885933.69,441.6349945
2016-05-23 17:00,446.1099854,447.8999939,442.019989,443.6900024,33214.62,14837671.76,444.9299927
2016-05-24 17:00,449.7799988,451.2099915,445.3500061,446.1099854,37716.29,16954105.43,448.1124954
2016-05-25 17:00,453.2999878,454.25,447.6700134,449.7799988,37715.9,17093327.23,451.25
2016-05-26 17:00,474.0499878,479.2200012,452.7099915,453.2999878,135674.57,63894987.38,464.8199921
2016-05-27 17:00,524.2199707,531.7600098,467.0499878,474.0499878,150172.04,75400711.07,499.269989
2016-05-28 17:00,516.0499878,548.039978,493.2200012,524.2199707,152570.22,80753301.33,520.3824844
2016-05-29 17:00,532.2600098,544.1799927,512.8099976,516.0499878,77528.43,41433165.43,526.3249969
2016-05-30 17:00,528.9199829,546.9199829,513.1500244,532.2600098,114080.03,60896411.69,530.3125
2016-05-31 17:00,537.4000244,542.2600098,521.2999878,528.9199829,72406.45,38742660.86,532.4700012
2016-06-01 17:00,537.0999756,541.5499878,530.4699707,537.4000244,52877.98,28380698.71,536.6299896
2016-06-02 17:00,567.0300293,573.7199707,534.3400269,537.0999756,106250.27,59464310.87,553.0475006
2016-06-03 17:00,571.9500122,592.6799927,560.8699951,567.0300293,87411.46,50353517.34,573.1325073
2016-06-04 17:00,574.9099731,583.6400146,567.7700195,571.9500122,64520.22,37233994.18,574.5675049
2016-06-05 17:00,583.5800171,586.7299805,571.6699829,574.9099731,63682.81,37131086.56,579.2224884
2016-06-06 17:00,575.5800171,591.3200073,543.6300049,583.5800171,84694.25,49082472.71,573.5275116
2016-06-07 17:00,580.5100098,582.4400024,567.7800293,575.5800171,49604.16,28706216.31,576.5775146
2016-06-08 17:00,574.6900024,580.710022,569.2600098,580.5100098,48613.35,28010575.91,576.292511
2016-06-09 17:00,577.8900146,579.2600098,571.1400146,574.6900024,45501.86,26290866.62,575.7450104
2016-06-10 17:00,591.5999756,592.6099854,576.289978,577.8900146,42217.02,24790441.26,584.5974884
2016-06-11 17:00,666.5499878,683.8499756,592.789978,591.5999756,217379.53,139684630.3,633.6974792
2016-06-12 17:00,700.0700073,718.2399902,652.7800293,666.5499878,216731.32,149442548.7,684.4100037
2016-06-13 17:00,685.1400146,702.5200195,654.6900024,700.0700073,135648.79,92458349.24,685.605011
2016-06-14 17:00,690.7700195,695.0700073,670.4500122,685.1400146,78620.97,53863568.9,685.3575134
2016-06-15 17:00,761.210022,769.7299805,687.4299927,690.7700195,229569.22,169704647,727.2850037
2016-06-16 17:00,743.9000244,771.8900146,704.210022,761.210022,215870.36,160302360.3,745.3025208
2016-06-17 17:00,753.7700195,776.039978,727.1300049,743.9000244,120525.37,91056993.79,750.2100067
2016-06-18 17:00,761.039978,765.0999756,740.3800049,753.7700195,60445.37,45805980.62,755.0724945
2016-06-19 17:00,733.9699707,764.5999756,717.4099731,761.039978,112290.09,83637617.46,744.2549744
2016-06-20 17:00,667.3800049,732.2299805,626.0499878,733.9699707,248083.39,166828425.9,689.907486
2016-06-21 17:00,590.5599976,677.7999878,586.5999756,667.3800049,202320.1,129550795.9,630.5849915
2016-06-22 17:00,620.8400269,629.5499878,539.2800293,590.5599976,261739.44,154289129.7,595.0575104
2016-06-23 17:00,656.8900146,687.3900146,616.4099731,620.8400269,196694.45,128990817.1,645.3825073
2016-06-24 17:00,663.5200195,688.0999756,640.789978,656.8900146,100457.69,67442141.07,662.3249969
2016-06-25 17:00,625.4099731,665.1900024,609.9000244,663.5200195,88928.71,56403088.15,641.0050049
